comment_id,Explicit Abusive Expression,Implicit Abusive Expression,Language Independent Change,Croatian specific Language Change,Croatia Knowledge Based,World Knowledge Based,Other
21797675,Yes,No,No,Yes,No,No,No
21588641,Yes,No,No,Yes,Yes,No,No
21915318,Yes,No,No,No,No,No,No
21877382,Yes,No,No,No,No,No,No
21973972,Yes,No,No,No,No,No,No
22227083,Yes,No,No,No,No,No,No
22113903,Yes,No,No,No,Yes,No,No
22233582,No,No,No,No,No,No,Yes
21952844,Yes,No,Yes,No,No,Yes,No
21759469,No,Yes,No,No,No,Yes,No
21787239,No,No,Yes,No,No,No,No
21692271,No,No,Yes,No,No,No,No
22335885,Yes,No,No,No,No,No,No
22097807,No,Yes,No,No,No,No,No
21767869,Yes,No,No,No,No,No,No
21895432,No,Yes,No,No,No,No,No
21946543,No,No,No,No,No,No,Yes
22140848,Yes,No,No,No,No,No,No
21807650,Yes,No,No,Yes,No,No,No
22246432,Yes,No,No,No,No,No,No
21763642,Yes,No,No,Yes,No,No,No
22233582,No,No,No,No,No,No,Yes
22132248,Yes,No,Yes,Yes,No,No,No
22058937,No,No,No,Yes,No,Yes,No
21794791,Yes,No,No,No,No,No,No
22378110,No,No,No,No,No,No,Yes
22116016,Yes,No,No,No,Yes,No,No
21848317,Yes,No,No,No,No,No,No
22016118,Yes,Yes,No,No,No,No,No
21738241,No,Yes,No,No,No,No,No
21966432,No,Yes,No,No,Yes,No,No
22207767,Yes,No,No,No,Yes,No,No
22356193,Yes,No,No,No,No,No,No
21681389,No,No,No,No,No,No,Yes
21721440,Yes,No,No,No,Yes,No,No
21894603,Yes,No,No,No,No,No,No
21819758,Yes,No,No,No,Yes,No,No
22225013,Yes,No,No,No,No,No,No
22281413,Yes,No,No,No,No,No,No
21921178,Yes,No,No,No,Yes,No,No
21836638,Yes,No,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
21887219,No,Yes,No,No,Yes,No,No
22250752,Yes,No,No,No,Yes,No,No
21696653,No,No,No,No,No,No,Yes
22303671,Yes,No,No,No,No,No,No
22339669,Yes,No,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
22389324,Yes,No,No,No,Yes,No,No
22118863,Yes,No,No,No,Yes,No,No
22247811,Yes,No,No,No,No,No,No
21946543,No,No,No,No,No,No,Yes
22233582,No,No,No,No,No,No,Yes
22015906,Yes,No,Yes,No,No,No,No
21930601,Yes,No,No,No,Yes,No,No
21681465,Yes,No,No,No,No,No,No
21965061,Yes,No,No,No,Yes,No,No
21605085,Yes,No,No,No,No,No,No
22351001,No,No,No,No,No,No,Yes
22233582,No,No,No,No,No,No,Yes
21915844,Yes,No,Yes,No,No,No,No
21684721,Yes,No,No,No,No,No,No
21872817,No,Yes,No,No,No,No,No
22077587,Yes,Yes,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
21980340,Yes,No,No,No,Yes,No,No
21820729,Yes,No,No,Yes,No,No,No
21742540,Yes,No,No,No,No,No,No
22157160,Yes,No,No,Yes,No,No,No
22068333,No,No,No,No,No,No,Yes
21825877,No,No,No,Yes,No,No,No
22070792,Yes,Yes,No,No,No,No,No
21799428,No,Yes,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
22112818,No,Yes,No,Yes,No,No,No
22178573,No,Yes,No,Yes,No,No,No
21946543,No,No,No,No,No,No,Yes
21710959,No,Yes,No,No,No,Yes,No
21987439,Yes,No,No,No,No,No,No
22139653,Yes,Yes,No,No,No,No,No
21921178,Yes,No,No,No,Yes,No,No
22224459,No,No,Yes,No,No,No,No
22220588,Yes,No,No,No,Yes,No,No
22068337,No,No,No,No,No,No,Yes
21764285,Yes,No,No,No,No,No,No
21732727,Yes,No,Yes,No,No,No,No
22161113,Yes,No,No,Yes,No,No,No
21697685,Yes,No,No,No,No,No,No
22057087,Yes,No,No,No,Yes,Yes,No
21729231,Yes,No,No,No,No,No,No
21859609,No,No,Yes,No,No,No,No
21614166,No,No,No,Yes,No,No,No
22009346,Yes,No,No,No,No,No,No
21729680,Yes,No,No,No,Yes,No,No
22201532,Yes,No,Yes,No,No,No,No
22169080,Yes,No,No,No,No,No,No
22074730,Yes,No,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
22159382,Yes,No,No,No,No,No,No
21987982,No,No,No,No,No,No,Yes
21800718,No,No,No,Yes,No,No,No
22184550,No,No,No,Yes,No,No,No
21854839,Yes,No,No,No,No,No,No
22088238,Yes,No,No,No,No,No,No
21592049,No,Yes,Yes,No,No,No,No
21918683,No,Yes,No,No,No,No,No
21609644,Yes,No,Yes,No,No,No,No
21792484,No,Yes,No,Yes,No,No,No
22000065,No,No,No,Yes,No,No,No
22269894,No,No,Yes,No,No,No,No
22316872,No,No,Yes,No,No,No,No
21658170,No,No,No,No,Yes,No,No
22249337,Yes,No,No,No,No,No,No
22136104,Yes,No,No,No,No,No,No
21892827,Yes,No,No,No,No,No,No
22382613,Yes,No,No,No,No,No,No
21873570,No,Yes,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
21645934,No,No,Yes,No,No,No,No
21701776,Yes,No,No,No,No,No,No
22255390,No,Yes,No,No,No,No,No
21916364,Yes,No,No,No,No,No,No
22033231,Yes,No,No,No,No,No,No
22022364,Yes,No,No,No,No,No,No
22317871,No,No,No,Yes,No,No,No
22060042,Yes,No,No,No,No,No,No
22363045,No,No,No,Yes,No,No,No
22211095,Yes,No,No,No,No,No,No
22040481,No,No,No,No,No,No,Yes
22113586,No,No,No,No,No,No,Yes
21867562,Yes,No,No,No,No,No,No
21695603,No,No,No,Yes,No,No,No
21742375,Yes,No,No,No,No,No,No
21752537,No,No,No,Yes,No,No,No
21983620,Yes,No,No,No,No,No,No
22378110,No,No,No,No,No,No,Yes
22146468,No,No,No,Yes,No,No,No
22386769,No,No,No,Yes,No,No,No
22231933,Yes,No,No,No,No,No,No
21830615,Yes,No,No,Yes,No,No,No
21775955,No,No,No,Yes,Yes,No,No
21593834,Yes,No,No,No,No,No,No
22258141,Yes,No,No,No,No,No,No
22329981,Yes,No,No,No,No,No,No
22016424,No,No,Yes,No,No,No,No
22249024,Yes,No,No,No,No,No,No
22324714,Yes,No,Yes,No,No,No,No
22086976,Yes,No,No,Yes,No,No,No
22233582,No,No,No,No,No,No,Yes
22124977,No,No,No,Yes,No,No,No
22076565,No,No,Yes,No,No,No,No
21768596,Yes,No,No,Yes,No,No,No
21893521,No,No,No,No,No,No,Yes
22029455,Yes,No,No,No,No,No,No
21898452,No,No,No,Yes,No,No,No
21706145,No,No,No,Yes,No,No,No
21953172,No,No,No,No,No,No,Yes
21801581,Yes,No,No,No,No,No,No
21819028,Yes,No,Yes,No,Yes,No,No
21750486,,,,,,,
22286366,,,,,,,
21710098,,,,,,,
21938727,,,,,,,
21603511,,,,,,,
21600495,,,,,,,
22348078,,,,,,,
22391111,,,,,,,
21954803,,,,,,,
21953172,No,No,No,No,No,No,Yes
22308678,No,Yes,No,No,No,No,No
22103742,Yes,No,Yes,No,No,No,No
21778487,No,Yes,No,Yes,No,No,No
22251156,No,Yes,No,Yes,No,No,No
21619627,No,Yes,No,No,No,No,No
22103888,Yes,No,Yes,No,No,No,No
22266457,Yes,No,No,No,No,No,No
21965853,No,Yes,Yes,Yes,No,No,No
22018685,Yes,No,No,No,No,No,No
22079524,No,Yes,No,No,Yes,No,No
21791500,No,No,No,No,No,No,Yes
21730711,Yes,No,No,No,No,No,No
21990758,Yes,No,No,No,No,No,No
22258141,Yes,No,No,No,No,No,No
21741622,Yes,No,No,No,No,No,No
22071494,Yes,No,No,Yes,No,No,No
21904219,Yes,No,No,No,Yes,No,No
21986955,Yes,No,No,No,No,Yes,No
21967153,No,No,No,No,No,No,Yes
22055592,Yes,No,No,No,No,No,No
22210967,No,No,Yes,No,No,No,No
22276953,Yes,No,No,No,No,No,No
21596155,Yes,Yes,No,No,No,No,No
21771140,No,No,No,No,No,No,Yes
22044403,No,Yes,Yes,No,No,No,No
22195085,No,No,No,No,No,No,Yes
22233582,No,No,No,No,No,No,Yes
22214469,No,Yes,No,No,No,No,No
21896402,Yes,No,No,No,Yes,No,No
22233582,No,No,No,No,No,No,Yes
21702304,No,Yes,No,Yes,No,No,No
22157857,Yes,No,No,Yes,No,No,No
21596562,No,No,No,No,No,No,Yes
21643344,Yes,No,No,Yes,No,No,No
21800411,No,No,No,No,No,No,Yes
21995651,Yes,No,No,No,No,No,No
21610081,No,No,Yes,No,No,No,No
21764216,Yes,No,No,No,No,No,No
21751180,Yes,No,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
22265313,Yes,No,No,No,No,No,No
21711204,Yes,No,No,No,No,No,No
22148005,Yes,No,No,No,No,No,No
21837517,Yes,No,No,Yes,No,No,No
21648132,Yes,No,No,No,Yes,No,No
22233582,No,No,No,No,No,No,Yes
21600495,No,No,No,No,No,No,Yes
21899867,Yes,No,Yes,No,No,No,No
22209736,Yes,No,No,No,Yes,No,No
22286368,No,No,Yes,No,No,No,No
22025597,Yes,No,No,No,No,No,No
21818081,Yes,No,No,No,Yes,No,No
21632779,No,No,No,No,No,No,Yes
22130616,No,Yes,No,No,No,No,No
22233582,No,No,No,No,No,No,Yes
22308253,Yes,No,No,No,No,No,No
22043268,No,No,No,No,Yes,No,No
21845685,No,No,No,No,No,No,Yes
22166825,No,No,No,No,No,No,Yes
21823951,No,Yes,No,No,Yes,No,No
22233582,No,No,No,No,No,No,Yes
21600495,No,No,No,No,No,No,Yes
22196912,Yes,No,No,No,No,No,No
22145284,No,Yes,No,Yes,No,No,No
21955288,Yes,No,Yes,No,No,No,No
21697828,No,Yes,No,No,No,No,No
22058115,No,Yes,No,No,No,No,No
21737033,Yes,No,No,No,No,No,No
22168413,Yes,No,No,Yes,No,No,No
